timestamp,value,metric,app,chunk_owner,chunk_x,chunk_z,instance,job,name,namespace,pod_template_hash,server_name,world
2025-06-19 12:57:07.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:08.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:09.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:10.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:11.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:12.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:13.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:14.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:15.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:16.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:17.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:18.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:19.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:20.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-11,-8,10.244.140.179:9100,minecraft-server,b1750337388808,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
